,Suburb,Latitude,Longitude,Distance,Venue_Name,Venue_Type
0,Abbotsford,-33.85215,151.12726,7.813137413124274,The Cove Dining Co,Café
1,Abbotsford,-33.85215,151.12726,7.813137413124274,The Cove Dining Co,Café
2,Abbotsford,-33.85215,151.12726,7.813137413124274,Sydney Rowing Club,Sports Club
3,Abbotsford,-33.85215,151.12726,7.813137413124274,Orchid Thai,Thai Restaurant
4,Abbotsford,-33.85215,151.12726,7.813137413124274,Watergrill,Australian Restaurant
5,Abbotsford,-33.85215,151.12726,7.813137413124274,Trovatino Cafe,Café
6,Abbotsford,-33.85215,151.12726,7.813137413124274,IGA Abbotsford,Grocery Store
7,Abbotsford,-33.85215,151.12726,7.813137413124274,Dolcetti,Italian Restaurant
8,Abbotsford,-33.85215,151.12726,7.813137413124274,Angelo's On The Bay,Seafood Restaurant
9,Abbotsford,-33.85215,151.12726,7.813137413124274,"Greenwest Pools, Spas & Landscapes",Construction & Landscaping
10,Abbotsford,-33.85215,151.12726,7.813137413124274,Henry Lawson Park,Park
11,Abbotsford,-33.85215,151.12726,7.813137413124274,Explore & Develop,Child Care Service
12,Abbotsford,-33.85215,151.12726,7.813137413124274,Sistina Ristorante & Pizzeria,Pizza Place
13,Abbotsford,-33.85215,151.12726,7.813137413124274,Anime at Abbotsford,Hobby Shop
14,Abbotsford,-33.85215,151.12726,7.813137413124274,Lock Stock And Bottle,Wine Shop
15,Abbotsford,-33.85215,151.12726,7.813137413124274,Doughboy Pizza,Pizza Place
16,Abbotsford,-33.85215,151.12726,7.813137413124274,Cinnamon Thai Cuisine,Thai Restaurant
17,Abbotsford,-33.85215,151.12726,7.813137413124274,Zest Charcoal Chicken,Burger Joint
18,Abbotsford,-33.85215,151.12726,7.813137413124274,Vintage Cellars,Wine Shop
19,Abbotsford,-33.85215,151.12726,7.813137413124274,Carmel's,Café
20,Abbotsford,-33.85215,151.12726,7.813137413124274,Sapori Mediterranean Cusine,Italian Restaurant
21,Abbotsford,-33.85215,151.12726,7.813137413124274,The Rental Store,Business Service
22,Abbotsford,-33.85215,151.12726,7.813137413124274,Prince Edward Park,Park
23,Abbotsford,-33.85215,151.12726,7.813137413124274,Sydney Rowing Club - The Boatshed,Gym
24,Abbotsford,-33.85215,151.12726,7.813137413124274,Wharf Bayview Park,Boat or Ferry
25,Abbotsford,-33.85215,151.12726,7.813137413124274,Abbotsford Ferry Wharf,Pier
26,Abbotsford,-33.85215,151.12726,7.813137413124274,Campbell Park,Soccer Field
27,Abbotsford,-33.85215,151.12726,7.813137413124274,RG Dance Chiswick,Dance Studio
28,Alexandria,-33.9080273,151.1902576,4.691974218808181,Pino’s Vino e Cucina,Italian Restaurant
29,Alexandria,-33.9080273,151.1902576,4.691974218808181,The Grounds of Alexandria,Café
30,Alexandria,-33.9080273,151.1902576,4.691974218808181,The Potting Shed at The Grounds,Bar
31,Alexandria,-33.9080273,151.1902576,4.691974218808181,Bunnings Warehouse,Hardware Store
32,Alexandria,-33.9080273,151.1902576,4.691974218808181,Blackbird & Co,Café
33,Alexandria,-33.9080273,151.1902576,4.691974218808181,La Cachette,Café
34,Alexandria,-33.9080273,151.1902576,4.691974218808181,Yulli's Brews,Brewery
35,Alexandria,-33.9080273,151.1902576,4.691974218808181,The Copper Mill,Café
36,Alexandria,-33.9080273,151.1902576,4.691974218808181,Sydney Park,Park
37,Alexandria,-33.9080273,151.1902576,4.691974218808181,Alexandria Basketball Stadium,Basketball Stadium
38,Alexandria,-33.9080273,151.1902576,4.691974218808181,The Grounds Markets,Flea Market
39,Alexandria,-33.9080273,151.1902576,4.691974218808181,Don Campos,Coffee Shop
40,Alexandria,-33.9080273,151.1902576,4.691974218808181,Dan Murphy's,Liquor Store
41,Alexandria,-33.9080273,151.1902576,4.691974218808181,Victoria's Basement,Furniture / Home Store
42,Alexandria,-33.9080273,151.1902576,4.691974218808181,Alexandria Seafoods,Seafood Restaurant
43,Alexandria,-33.9080273,151.1902576,4.691974218808181,Lunatiques Vintage and Design Collective,Antique Shop
44,Alexandria,-33.9080273,151.1902576,4.691974218808181,Rocks Brewing Co,Brewery
45,Alexandria,-33.9080273,151.1902576,4.691974218808181,Al Aseel,Lebanese Restaurant
46,Alexandria,-33.9080273,151.1902576,4.691974218808181,COOH Cafe & Roaster,Café
47,Alexandria,-33.9080273,151.1902576,4.691974218808181,Naked Brew,Bistro
48,Alexandria,-33.9080273,151.1902576,4.691974218808181,YiaMas Greek Taverna,Greek Restaurant
49,Alexandria,-33.9080273,151.1902576,4.691974218808181,Cafe Without A Name,Café
50,Alexandria,-33.9080273,151.1902576,4.691974218808181,Petbarn,Pet Store
51,Alexandria,-33.9080273,151.1902576,4.691974218808181,Sub-Station Cafe,Café
52,Alexandria,-33.9080273,151.1902576,4.691974218808181,Bar No. 5,Bar
53,Alexandria,-33.9080273,151.1902576,4.691974218808181,L'Americano,Café
54,Alexandria,-33.9080273,151.1902576,4.691974218808181,Fitness Playground,Gym / Fitness Center
55,Alexandria,-33.9080273,151.1902576,4.691974218808181,Sydney Park Hotel,Pub
56,Alexandria,-33.9080273,151.1902576,4.691974218808181,The Bitton Café and Grocer,Gourmet Shop
57,Alexandria,-33.9080273,151.1902576,4.691974218808181,Mecca Roastery + Cafe,Café
58,Alexandria,-33.9080273,151.1902576,4.691974218808181,Bread and Circus,Café
59,Alexandria,-33.9080273,151.1902576,4.691974218808181,Sky Zone,Recreation Center
60,Alexandria,-33.9080273,151.1902576,4.691974218808181,Woolworths,Supermarket
61,Alexandria,-33.9080273,151.1902576,4.691974218808181,Chicky Char Char,BBQ Joint
62,Alexandria,-33.9080273,151.1902576,4.691974218808181,Nubo,Playground
63,Alexandria,-33.9080273,151.1902576,4.691974218808181,Nguyen Brothers,Vietnamese Restaurant
64,Alexandria,-33.9080273,151.1902576,4.691974218808181,Café Sopra,Italian Restaurant
65,Alexandria,-33.9080273,151.1902576,4.691974218808181,Sydney Park Kiosk,Café
66,Alexandria,-33.9080273,151.1902576,4.691974218808181,All Sorts Fitness and Wellbeing Centre,Gym / Fitness Center
67,Alexandria,-33.9080273,151.1902576,4.691974218808181,Rolling Penny,Café
68,Alexandria,-33.9080273,151.1902576,4.691974218808181,Fiji market,Grocery Store
69,Alexandria,-33.9080273,151.1902576,4.691974218808181,Pana Chocolate,Dessert Shop
70,Alexandria,-33.9080273,151.1902576,4.691974218808181,Bake Bar,Bakery
71,Alexandria,-33.9080273,151.1902576,4.691974218808181,Parliament on King,Café
72,Alexandria,-33.9080273,151.1902576,4.691974218808181,Photown,Vietnamese Restaurant
73,Alexandria,-33.9080273,151.1902576,4.691974218808181,Weighbridge Cafe,Café
74,Alexandria,-33.9080273,151.1902576,4.691974218808181,The Grounds Coffee Roastery,Australian Restaurant
75,Alexandria,-33.9080273,151.1902576,4.691974218808181,The End of King,Café
76,Alexandria,-33.9080273,151.1902576,4.691974218808181,Ladda's Thai,Thai Restaurant
77,Alexandria,-33.9080273,151.1902576,4.691974218808181,Sushi Jones,Japanese Restaurant
78,Alexandria,-33.9080273,151.1902576,4.691974218808181,Lifestyle Fitness Australia,Gym / Fitness Center
79,Alexandria,-33.9080273,151.1902576,4.691974218808181,0.6,Café
80,Alexandria,-33.9080273,151.1902576,4.691974218808181,Crave,Café
81,Alexandria,-33.9080273,151.1902576,4.691974218808181,Parkview Hotel,Pub
82,Alexandria,-33.9080273,151.1902576,4.691974218808181,Grandma's at McEvoy,Café
83,Alexandria,-33.9080273,151.1902576,4.691974218808181,The Base Warehouse Party Store,Costume Shop
84,Alexandria,-33.9080273,151.1902576,4.691974218808181,The Good Guys,Electronics Store
85,Alexandria,-33.9080273,151.1902576,4.691974218808181,Archie Brothers Electric Circus,Arcade
86,Alexandria,-33.9080273,151.1902576,4.691974218808181,Botany View Hotel,Pub
87,Alexandria,-33.9080273,151.1902576,4.691974218808181,South End Cafe,Café
88,Alexandria,-33.9080273,151.1902576,4.691974218808181,Tandoori Express,Indian Restaurant
89,Alexandria,-33.9080273,151.1902576,4.691974218808181,Foodarama Cafe,Café
90,Alexandria,-33.9080273,151.1902576,4.691974218808181,Foodcraft Espresso And Bakery,Bakery
91,Alexandria,-33.9080273,151.1902576,4.691974218808181,Subway,Sandwich Place
92,Alexandria,-33.9080273,151.1902576,4.691974218808181,Baby Kingdom,Baby Store
93,Alexandria,-33.9080273,151.1902576,4.691974218808181,King St Theatre,Theater
94,Alexandria,-33.9080273,151.1902576,4.691974218808181,aletta wardrobes & storage,Furniture / Home Store
95,Alexandria,-33.9080273,151.1902576,4.691974218808181,FSW Shoe Warehouse,Shoe Store
96,Alexandria,-33.9080273,151.1902576,4.691974218808181,Fratelli Fresh,Italian Restaurant
97,Alexandria,-33.9080273,151.1902576,4.691974218808181,Pharmacy Online,Pharmacy
98,Alexandria,-33.9080273,151.1902576,4.691974218808181,Harry Noble Reserve,Park
99,Alexandria,-33.9080273,151.1902576,4.691974218808181,The Atrium Garden Terrace,Flower Shop
100,Alexandria,-33.9080273,151.1902576,4.691974218808181,Gold Car Wash & Cafe,Car Wash
101,Alexandria,-33.9080273,151.1902576,4.691974218808181,Plus Fitness 24/7,Gym
102,Alexandria,-33.9080273,151.1902576,4.691974218808181,Taylor Thai,Thai Restaurant
103,Alexandria,-33.9080273,151.1902576,4.691974218808181,Alberto's Pizzeria & Restaurant,Pizza Place
104,Alexandria,-33.9080273,151.1902576,4.691974218808181,Molly Coddle Cafe,Café
105,Alexandria,-33.9080273,151.1902576,4.691974218808181,Lincraft,Arts & Crafts Store
106,Alexandria,-33.9080273,151.1902576,4.691974218808181,Astori's Cafe,Sandwich Place
107,Alexandria,-33.9080273,151.1902576,4.691974218808181,Taste Living,Furniture / Home Store
108,Alexandria,-33.9080273,151.1902576,4.691974218808181,Went to See the Gypsy,Café
109,Alexandria,-33.9080273,151.1902576,4.691974218808181,Erskineville Fish & Chips,Fish & Chips Shop
110,Alexandria,-33.9080273,151.1902576,4.691974218808181,Blend 66,Coffee Shop
111,Alexandria,-33.9080273,151.1902576,4.691974218808181,Miss Lilly’s Kitchen,Bakery
112,Alexandria,-33.9080273,151.1902576,4.691974218808181,Eat Me! Espresso Bar,Café
113,Alexandria,-33.9080273,151.1902576,4.691974218808181,Solander Park,Park
114,Allambie Heights,-33.7624,151.25,12.39096378263431,IGA Allambie Heights,Grocery Store
115,Allambie Heights,-33.7624,151.25,12.39096378263431,Allambie Oval,Park
116,Allambie Heights,-33.7624,151.25,12.39096378263431,Bakers Delight,Bakery
117,Allambie Heights,-33.7624,151.25,12.39096378263431,Liquorland,Liquor Store
118,Allambie Heights,-33.7624,151.25,12.39096378263431,Michel's Patisserie,Bakery
119,Allambie Heights,-33.7624,151.25,12.39096378263431,Allambie Heights Shops,Café
120,Allambie Heights,-33.7624,151.25,12.39096378263431,Mr Grigors,Café
121,Allambie Heights,-33.7624,151.25,12.39096378263431,Explore & Develop,Child Care Service
122,Allambie Heights,-33.7624,151.25,12.39096378263431,Explore & Develop,Child Care Service
123,Allambie Heights,-33.7624,151.25,12.39096378263431,Forest Cafe,Café
124,Allambie Heights,-33.7624,151.25,12.39096378263431,Yum Restaurants,American Restaurant
125,Allambie Heights,-33.7624,151.25,12.39096378263431,Equinox Cafe,Restaurant
126,Allawah,-33.9749,151.1167,14.55208379428562,Officeworks,Paper / Office Supplies Store
127,Allawah,-33.9749,151.1167,14.55208379428562,Allawah Hotel,Pub
128,Allawah,-33.9749,151.1167,14.55208379428562,7-Eleven,Convenience Store
129,Allawah,-33.9749,151.1167,14.55208379428562,Allawah Station,Train Station
130,Allawah,-33.9749,151.1167,14.55208379428562,Domino's Pizza,Pizza Place
131,Allawah,-33.9749,151.1167,14.55208379428562,Red Rooster,Fast Food Restaurant
132,Allawah,-33.9749,151.1167,14.55208379428562,Oporto,Fast Food Restaurant
133,Allawah,-33.9749,151.1167,14.55208379428562,Posch Thai,Thai Restaurant
134,Allawah,-33.9749,151.1167,14.55208379428562,F45 Training Blakehurst,Gym
135,Allawah,-33.9749,151.1167,14.55208379428562,Kizmet Cafe,Café
136,Allawah,-33.9749,151.1167,14.55208379428562,The Fishbox & Co,Fish & Chips Shop
137,Allawah,-33.9749,151.1167,14.55208379428562,Shopfront Theatre For The Youth,Theater
138,Allawah,-33.9749,151.1167,14.55208379428562,Liquorland,Liquor Store
139,Allawah,-33.9749,151.1167,14.55208379428562,Wok & Roast,Chinese Restaurant
140,Allawah,-33.9749,151.1167,14.55208379428562,Playfutbol Academy Pty Ltd,Soccer Stadium
141,Allawah,-33.9749,151.1167,14.55208379428562,Top Ocean Seafood,Seafood Restaurant
142,Angus,-33.863379,151.208151,0.6127035760764054,Bulletin Place,Cocktail Bar
143,Angus,-33.863379,151.208151,0.6127035760764054,Cabrito Coffee Traders,Café
144,Angus,-33.863379,151.208151,0.6127035760764054,Mr. Wong,Chinese Restaurant
145,Angus,-33.863379,151.208151,0.6127035760764054,Palmer & Co.,Speakeasy
146,Angus,-33.863379,151.208151,0.6127035760764054,Gelato Messina,Ice Cream Shop
147,Angus,-33.863379,151.208151,0.6127035760764054,Harts Pub,Pub
148,Angus,-33.863379,151.208151,0.6127035760764054,Marlowe's Way,Café
149,Angus,-33.863379,151.208151,0.6127035760764054,Chat Thai,Thai Restaurant
150,Angus,-33.863379,151.208151,0.6127035760764054,Georgie Boy's Coffee Co.,Coffee Shop
151,Angus,-33.863379,151.208151,0.6127035760764054,Burrow Bar,Speakeasy
152,Angus,-33.863379,151.208151,0.6127035760764054,Shangri-La Hotel,Hotel
153,Angus,-33.863379,151.208151,0.6127035760764054,Masuya,Japanese Restaurant
154,Angus,-33.863379,151.208151,0.6127035760764054,Café Sydney,Australian Restaurant
155,Angus,-33.863379,151.208151,0.6127035760764054,1 Abercrombie Lane,Bakery
156,Angus,-33.863379,151.208151,0.6127035760764054,Blu Bar On 36,Hotel Bar
157,Angus,-33.863379,151.208151,0.6127035760764054,Frankie's Pizza,Pizza Place
158,Angus,-33.863379,151.208151,0.6127035760764054,Kansas City Shuffle,Café
159,Angus,-33.863379,151.208151,0.6127035760764054,Four Seasons Hotel Sydney,Hotel
160,Angus,-33.863379,151.208151,0.6127035760764054,Gateway Foodcourt,Food Court
161,Angus,-33.863379,151.208151,0.6127035760764054,Bar Luca,Burger Joint
162,Angus,-33.863379,151.208151,0.6127035760764054,Bertoni,Café
163,Angus,-33.863379,151.208151,0.6127035760764054,Sushi E,Sushi Restaurant
164,Angus,-33.863379,151.208151,0.6127035760764054,Dutch Smuggler,Café
165,Angus,-33.863379,151.208151,0.6127035760764054,Rockpool Bar & Grill,Steakhouse
166,Angus,-33.863379,151.208151,0.6127035760764054,Sydney Harbour YHA,Hostel
167,Angus,-33.863379,151.208151,0.6127035760764054,Fruition,Restaurant
168,Angus,-33.863379,151.208151,0.6127035760764054,Museum of Contemporary Art (MCA),Art Museum
169,Angus,-33.863379,151.208151,0.6127035760764054,Cahill Expressway Lookout,Scenic Lookout
170,Angus,-33.863379,151.208151,0.6127035760764054,Restaurant Hubert,French Restaurant
171,Angus,-33.863379,151.208151,0.6127035760764054,Bopp & Tone,Restaurant
172,Angus,-33.863379,151.208151,0.6127035760764054,Nook Urban Fresh Bar,Café
173,Angus,-33.863379,151.208151,0.6127035760764054,Bowery Lane,Café
174,Angus,-33.863379,151.208151,0.6127035760764054,Ground Control Café,Café
175,Angus,-33.863379,151.208151,0.6127035760764054,O Bar and Dining,Cocktail Bar
176,Angus,-33.863379,151.208151,0.6127035760764054,North Sandwiches,Sandwich Place
177,Angus,-33.863379,151.208151,0.6127035760764054,Mercado,Spanish Restaurant
178,Angus,-33.863379,151.208151,0.6127035760764054,Made In Italy,Italian Restaurant
179,Angus,-33.863379,151.208151,0.6127035760764054,Malay Chinese,Malay Restaurant
180,Angus,-33.863379,151.208151,0.6127035760764054,Felix Bar & Bistro,French Restaurant
181,Angus,-33.863379,151.208151,0.6127035760764054,Grain,Cocktail Bar
182,Angus,-33.863379,151.208151,0.6127035760764054,The Opera House to the Botanic Gardens Walk,Trail
183,Angus,-33.863379,151.208151,0.6127035760764054,City Recital Hall Angel Place,Concert Hall
184,Angus,-33.863379,151.208151,0.6127035760764054,InterContinental Sydney,Hotel
185,Angus,-33.863379,151.208151,0.6127035760764054,Rosetta,Italian Restaurant
186,Angus,-33.863379,151.208151,0.6127035760764054,Door Knock,Speakeasy
187,Angus,-33.863379,151.208151,0.6127035760764054,Four Frogs Crêperie,Creperie
188,Angus,-33.863379,151.208151,0.6127035760764054,Quay West Suites,Hotel
189,Angus,-33.863379,151.208151,0.6127035760764054,Stitch Bar,Cocktail Bar
190,Angus,-33.863379,151.208151,0.6127035760764054,Café Opera,Café
191,Angus,-33.863379,151.208151,0.6127035760764054,Regiment,Café
192,Angus,-33.863379,151.208151,0.6127035760764054,La Renaissance Café Pâtisserie,Bakery
193,Angus,-33.863379,151.208151,0.6127035760764054,Observatory Hill,Park
194,Angus,-33.863379,151.208151,0.6127035760764054,Hurricane's Grill,Steakhouse
195,Angus,-33.863379,151.208151,0.6127035760764054,The Glenmore Rooftop Hotel,Pub
196,Angus,-33.863379,151.208151,0.6127035760764054,Harbour Master's Steps,Plaza
197,Angus,-33.863379,151.208151,0.6127035760764054,Altitude Restaurant,Restaurant
198,Angus,-33.863379,151.208151,0.6127035760764054,The MCA Cafe & Sculpture Terrace,Café
199,Angus,-33.863379,151.208151,0.6127035760764054,State Library of New South Wales,Library
200,Angus,-33.863379,151.208151,0.6127035760764054,The Langham Hotel Sydney,Hotel
201,Angus,-33.863379,151.208151,0.6127035760764054,The Rocks Markets,Flea Market
202,Angus,-33.863379,151.208151,0.6127035760764054,The Australian Heritage Hotel,Pub
203,Angus,-33.863379,151.208151,0.6127035760764054,Club Intercontinental,Hotel Bar
204,Angus,-33.863379,151.208151,0.6127035760764054,The Spice Room,Indian Restaurant
205,Angus,-33.863379,151.208151,0.6127035760764054,Lorraine's Patisserie,Bakery
206,Angus,-33.863379,151.208151,0.6127035760764054,Bourke Street Bakery,Bakery
207,Angus,-33.863379,151.208151,0.6127035760764054,Uncle Ming's,Bar
208,Angus,-33.863379,151.208151,0.6127035760764054,Sydney Observatory,Planetarium
209,Angus,-33.863379,151.208151,0.6127035760764054,Lindt Chocolate Cafe,Dessert Shop
210,Angus,-33.863379,151.208151,0.6127035760764054,BridgeClimb Sydney,Tour Provider
211,Angus,-33.863379,151.208151,0.6127035760764054,South Coffee Roasters,Café
212,Angus,-33.863379,151.208151,0.6127035760764054,Shangri-La Rooftop,Scenic Lookout
213,Angus,-33.863379,151.208151,0.6127035760764054,The Tea Cosy,Café
214,Angus,-33.863379,151.208151,0.6127035760764054,Martin Place,Plaza
215,Angus,-33.863379,151.208151,0.6127035760764054,Ash Street Cellar,Restaurant
216,Angus,-33.863379,151.208151,0.6127035760764054,The Swinging Cat,Speakeasy
217,Angus,-33.863379,151.208151,0.6127035760764054,Mecca Espresso,Coffee Shop
218,Angus,-33.863379,151.208151,0.6127035760764054,The Fine Food Store,Café
219,Angus,-33.863379,151.208151,0.6127035760764054,Ribs & Burgers,Burger Joint
220,Angus,-33.863379,151.208151,0.6127035760764054,CAVA,Coffee Shop
221,Angus,-33.863379,151.208151,0.6127035760764054,The Rocks Café,Café
222,Angus,-33.863379,151.208151,0.6127035760764054,Saké Restaurant & Bar,Japanese Restaurant
223,Angus,-33.863379,151.208151,0.6127035760764054,Haigh's Chocolates,Candy Store
224,Angus,-33.863379,151.208151,0.6127035760764054,Royal Botanic Garden,Botanical Garden
225,Angus,-33.863379,151.208151,0.6127035760764054,Shirt Bar,Bar
226,Angus,-33.863379,151.208151,0.6127035760764054,Cross Eatery,Café
227,Angus,-33.863379,151.208151,0.6127035760764054,Creperie Suzette,Café
228,Angus,-33.863379,151.208151,0.6127035760764054,INDU,South Indian Restaurant
229,Angus,-33.863379,151.208151,0.6127035760764054,Lord Nelson Brewery Hotel,Brewery
230,Angus,-33.863379,151.208151,0.6127035760764054,York Lane,Bar
231,Angus,-33.863379,151.208151,0.6127035760764054,"West Hotel Sydney, Curio Collection by Hilton",Hotel
232,Angus,-33.863379,151.208151,0.6127035760764054,The Strand Arcade,Shopping Mall
233,Angus,-33.863379,151.208151,0.6127035760764054,Gumption by Coffee Alchemy,Coffee Shop
234,Angus,-33.863379,151.208151,0.6127035760764054,Suminoya,BBQ Joint
235,Angus,-33.863379,151.208151,0.6127035760764054,Apple Sydney,Electronics Store
236,Angus,-33.863379,151.208151,0.6127035760764054,The Baxter Inn,Whisky Bar
237,Angus,-33.863379,151.208151,0.6127035760764054,Fish at the Rocks,Seafood Restaurant
238,Angus,-33.863379,151.208151,0.6127035760764054,Martin Place Fountain,Fountain
239,Angus,-33.863379,151.208151,0.6127035760764054,Government House,History Museum
240,Angus,-33.863379,151.208151,0.6127035760764054,UNIQLO,Clothing Store
241,Angus,-33.863379,151.208151,0.6127035760764054,Opera Bar,Cocktail Bar
242,Annandale,-33.8814,151.1707,3.833811581979707,Fat Fish,Fish & Chips Shop
243,Annandale,-33.8814,151.1707,3.833811581979707,Clover Cafe,Café
244,Annandale,-33.8814,151.1707,3.833811581979707,Cornersmith,Café
245,Annandale,-33.8814,151.1707,3.833811581979707,Bar Sirocco Cafe,Café
246,Annandale,-33.8814,151.1707,3.833811581979707,Stoneground Bakery,Bakery
247,Annandale,-33.8814,151.1707,3.833811581979707,Revolver,Café
248,Annandale,-33.8814,151.1707,3.833811581979707,Wayward Brewing Co.,Brewery
249,Annandale,-33.8814,151.1707,3.833811581979707,Vinery Foods,Australian Restaurant
250,Annandale,-33.8814,151.1707,3.833811581979707,Supabarn,Grocery Store
251,Annandale,-33.8814,151.1707,3.833811581979707,Nomad Bouldering Gym,Climbing Gym
252,Annandale,-33.8814,151.1707,3.833811581979707,Trafalgar St Espresso,Café
253,Annandale,-33.8814,151.1707,3.833811581979707,Grumpy Donuts,Donut Shop
254,Annandale,-33.8814,151.1707,3.833811581979707,Tramsheds,Food Court
255,Annandale,-33.8814,151.1707,3.833811581979707,Chook & Cooker,Snack Place
256,Annandale,-33.8814,151.1707,3.833811581979707,Sydney Sabre Centre,Martial Arts School
257,Annandale,-33.8814,151.1707,3.833811581979707,Sushi Masa,Sushi Restaurant
258,Annandale,-33.8814,151.1707,3.833811581979707,Osaka Trading Co,Japanese Restaurant
259,Annandale,-33.8814,151.1707,3.833811581979707,Gelato Messina,Ice Cream Shop
260,Annandale,-33.8814,151.1707,3.833811581979707,Garçon,Café
261,Annandale,-33.8814,151.1707,3.833811581979707,Glebe PCYC,Basketball Court
262,Annandale,-33.8814,151.1707,3.833811581979707,Frank's Pizza,Pizza Place
263,Annandale,-33.8814,151.1707,3.833811581979707,Annandale Hotel,Pub
264,Annandale,-33.8814,151.1707,3.833811581979707,Brew Ha Ha,Breakfast Spot
265,Annandale,-33.8814,151.1707,3.833811581979707,The Local Tart,Café
266,Annandale,-33.8814,151.1707,3.833811581979707,Whites Creek Valley Park,Park
267,Annandale,-33.8814,151.1707,3.833811581979707,Bekya,Middle Eastern Restaurant
268,Annandale,-33.8814,151.1707,3.833811581979707,Acre Farm and Eatery,Restaurant
269,Annandale,-33.8814,151.1707,3.833811581979707,Annandale Cellars,Liquor Store
270,Annandale,-33.8814,151.1707,3.833811581979707,Camperdown Fitness,Gym
271,Annandale,-33.8814,151.1707,3.833811581979707,Natty's Cafe,Café
272,Annandale,-33.8814,151.1707,3.833811581979707,Bar Asia,Asian Restaurant
273,Annandale,-33.8814,151.1707,3.833811581979707,Konya Kebab,Burger Joint
274,Annandale,-33.8814,151.1707,3.833811581979707,Boss Lady Food & Co.,Café
275,Annandale,-33.8814,151.1707,3.833811581979707,Cafe Claire,Café
276,Annandale,-33.8814,151.1707,3.833811581979707,Empire Hotel,Pub
277,Annandale,-33.8814,151.1707,3.833811581979707,Flour Eggs Water,Italian Restaurant
278,Annandale,-33.8814,151.1707,3.833811581979707,Surjit's Indian Restaurant,Indian Restaurant
279,Annandale,-33.8814,151.1707,3.833811581979707,Camperdown Cellars,Liquor Store
280,Annandale,-33.8814,151.1707,3.833811581979707,Deus Ex Machina,Motorcycle Shop
281,Annandale,-33.8814,151.1707,3.833811581979707,Real Food Connection,Café
282,Annandale,-33.8814,151.1707,3.833811581979707,Fish & Co.,Fish & Chips Shop
283,Annandale,-33.8814,151.1707,3.833811581979707,Bion Societé,Café
284,Annandale,-33.8814,151.1707,3.833811581979707,Baby Bunting,Baby Store
285,Annandale,-33.8814,151.1707,3.833811581979707,Star Sushi,Sushi Restaurant
286,Annandale,-33.8814,151.1707,3.833811581979707,Vintage Cellars,Wine Shop
287,Annandale,-33.8814,151.1707,3.833811581979707,Bodega 1904,Spanish Restaurant
288,Annandale,-33.8814,151.1707,3.833811581979707,PetO,Pet Store
289,Annandale,-33.8814,151.1707,3.833811581979707,IGA Annandale,Grocery Store
290,Annandale,-33.8814,151.1707,3.833811581979707,Crust Gourmet Pizza Bar,Pizza Place
291,Annandale,-33.8814,151.1707,3.833811581979707,Butcher and the Farmer,Steakhouse
292,Annandale,-33.8814,151.1707,3.833811581979707,Belles Hot Chicken,Fried Chicken Joint
293,Annandale,-33.8814,151.1707,3.833811581979707,Runcible Spoon,Café
294,Annandale,-33.8814,151.1707,3.833811581979707,Lady Hampshire,Gastropub
295,Annandale,-33.8814,151.1707,3.833811581979707,Annandale Garden Centre,Garden Center
296,Annandale,-33.8814,151.1707,3.833811581979707,North Annandale Hotel,Bar
297,Annandale,-33.8814,151.1707,3.833811581979707,Le Comptoir Coffee House,Café
298,Annandale,-33.8814,151.1707,3.833811581979707,Black Toast,Café
299,Annandale,-33.8814,151.1707,3.833811581979707,Deus Bar & Kitchen,Café
300,Annandale,-33.8814,151.1707,3.833811581979707,7-Eleven,Convenience Store
301,Annandale,-33.8814,151.1707,3.833811581979707,Made In Italy,Italian Restaurant
302,Annandale,-33.8814,151.1707,3.833811581979707,Anytime Fitness,Gym / Fitness Center
303,Annandale,-33.8814,151.1707,3.833811581979707,2 Birds Espresso & Juice Bar,Café
304,Annandale,-33.8814,151.1707,3.833811581979707,IGA Lilyfield,Grocery Store
305,Annandale,-33.8814,151.1707,3.833811581979707,Heritage Bakery & Pizzeria,Pizza Place
306,Annandale,-33.8814,151.1707,3.833811581979707,Harold Park Hotel,Pub
307,Annandale,-33.8814,151.1707,3.833811581979707,Chargrill Charlie's,Fried Chicken Joint
308,Annandale,-33.8814,151.1707,3.833811581979707,Victoria Annandale,Pub
309,Annandale,-33.8814,151.1707,3.833811581979707,Hampshire Hotel,Australian Restaurant
310,Annandale,-33.8814,151.1707,3.833811581979707,Subway,Sandwich Place
311,Annandale,-33.8814,151.1707,3.833811581979707,Nando's,Portuguese Restaurant
312,Annandale,-33.8814,151.1707,3.833811581979707,Hinsby Park,Playground
313,Annandale,-33.8814,151.1707,3.833811581979707,The Victoria Hotel,Pub
314,Annandale,-33.8814,151.1707,3.833811581979707,The Café Sienna,Café
315,Annandale,-33.8814,151.1707,3.833811581979707,Catherine & Piper,Café
316,Annandale,-33.8814,151.1707,3.833811581979707,Open Korea,Korean Restaurant
317,Annandale,-33.8814,151.1707,3.833811581979707,Genovese Coffee,Coffee Shop
318,Annandale,-33.8814,151.1707,3.833811581979707,Albion Automotive Repairs,Automotive Shop
319,Annandale,-33.8814,151.1707,3.833811581979707,Pet Depot,Pet Store
320,Annandale,-33.8814,151.1707,3.833811581979707,Cohen Park,Park
321,Annandale,-33.8814,151.1707,3.833811581979707,Nelson's Nest,Café
322,Annandale,-33.8814,151.1707,3.833811581979707,PETstock,Pet Store
323,Annandale,-33.8814,151.1707,3.833811581979707,Coles Express,Convenience Store
324,Annandale,-33.8814,151.1707,3.833811581979707,Minimee,Department Store
